Country,Continent,Rank,Title,Artists,Collaboration,Collaboration.Type,Album.x,Explicit,Duration,X.,Artist,Popularity,BPM,Genres,Parent.Genres,Album.y,Album.Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time.Signature,Added.At,Spotify.Track.Id,Album.Label,Camelot,Spotify.Track.Img,Song.Preview
Colombia,South America,44,Quizas,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",YES,Group,The Academy,1,3:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,South America,45,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",YES,Duet,RITMO (Bad Boys For Life),1,3:41,90,"Black Eyed Peas,J Balvin",67,105,"dance pop, pop, pop rap, reggaeton, reggaeton colombiano, trap latino, urbano latino","Pop, Hip Hop, Latin",TRANSLATION,2020,3:34,73,72,3,0,67,0,70,-7,A#/B♭ Minor,4,8/14/2023,5NyS3oxTlos3Agl2YtZwrC,Epic,3A,https://p.scdn.co/mp3-preview/c1010170c2b4d6e650ffa6230c36f53d5c959b96?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515a7f21dad5c796d719650972
Colombia,South America,46,CANCIÓN CON YANDEL,"Yandel, Bad Bunny",YES,Duet,LAS QUE NO IBAN A SALIR,1,3:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,South America,47,Callaita,"Bad Bunny, Tainy",NO,Duet,Callaita,1,4:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,South America,48,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",YES,Duet,death bed (coffee for your head) (feat. beabadoobee),0,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,South America,49,Confía,"Sech, Daddy Yankee",NO,Duet,1 of 1,0,3:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colombia,South America,50,BAD CON NICKY,"Bad Bunny, Nicky Jam",NO,Duet,LAS QUE NO IBAN A SALIR,1,3:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,North America,1,Rojo,J Balvin,NO,Solo,Colores,0,2:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,North America,2,Safaera,"Bad Bunny, Jowell & Randy, Nengo Flow",YES,Group,YHLQMDLG,1,4:55,92,"Bad Bunny,Jowell & Randy,Ñengo Flow",79,96,"reggaeton, trap latino, urbano latino",Latin,YHLQMDLG,2020,4:55,61,83,1,0,69,30,10,-4,D Major,4,8/14/2023,2DEZmgHKAvm41k4J3R2E9Y,Rimas Entertainment LLC,10B,https://p.scdn.co/mp3-preview/9a5a46759106c4a952223d007a253474d4b01816?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851548f7ec52da7313de0c5e4a0
Costa Rica,North America,3,Yo Perreo Sola,Bad Bunny,NO,Solo,YHLQMDLG,0,2:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,North America,4,Favorito,Camilo,NO,Solo,Por Primera Vez,0,3:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,North America,5,Tattoo,Rauw Alejandro,YES,Solo,Tattoo,0,3:22,938,Jordin Sparks,60,168,"dance pop, pop, post-teen pop",Pop,Jordin Sparks,2007,3:53,57,77,43,0,55,0,10,-5,D Major,4,8/14/2023,1oi3vkeOGXAd3qljM5o9Oe,19 Recordings,10B,https://p.scdn.co/mp3-preview/f66621e67ea7213bdb828b61b08a01b09ca03d23?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516707d0e5fcaf7aedc5e254fc
Costa Rica,North America,6,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",NO,Duet,Rain On Me (with Ariana Grande),0,3:02,84,"Lady Gaga,Ariana Grande",76,123,"art pop, dance pop, pop",Pop,Chromatica,2020,3:02,67,86,2,0,65,0,30,-4,A Major,4,8/14/2023,7ju97lgwC2rKQ6wwsf9no9,Interscope,11B,,https://i.scdn.co/image/ab67616d000048516040effba89b9b00a6f6743a
Costa Rica,North America,7,Djadja,Aya Nakamura,YES,Solo,NAKAMURA,0,2:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Costa Rica,North America,8,Blinding Lights,The Weeknd,YES,Solo,After Hours,0,3:20,27,The Weeknd,92,171,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020,3:20,51,73,0,0,33,0,0,-6,C♯/D♭ Major,4,8/14/2023,0VjIjW4GlUZAMYd2vXMi3b,Republic Records,3B,,https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36
Costa Rica,North America,9,Tusa,"KAROL G, Nicki Minaj",NO,Duet,Tusa,0,3:20,59,"KAROL G,Nicki Minaj",78,101,"reggaeton, reggaeton colombiano, trap latino, urbano latino, hip pop, pop, queens hip hop, rap","Pop, Hip Hop, Latin",Tusa,2019,3:20,80,72,30,0,57,30,0,-3,D Major,4,8/14/2023,7k4t7uLgtOxPwTpFmtJNTY,TUSA - Karol G & Nicki Minaj,10B,,https://i.scdn.co/image/ab67616d00004851ddd3154c58e15a8bdb63bbcc
Costa Rica,North America,10,Amarillo,J Balvin,YES,Solo,Colores,0,2:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
